날짜,시간,발전량(kW),예측된발전량(kW)
2023-05-02,16,0,26779.51
2023-05-02,17,0,0
2023-05-02,18,124.56,0
2023-05-02,19,0,0
2023-05-02,20,0,2877.415
2023-05-02,21,62.194,0
2023-05-02,22,25367.827,0
2023-05-02,23,268652.005,0
2023-05-03,1,631599.065,0
2023-05-03,2,1099077.643,0
2023-05-03,3,977494.995,0
2023-05-03,4,1063646.453,0
2023-05-03,5,1034678.664,0
2023-05-03,6,910707.018,0
2023-05-03,7,746377.686,751481.8
2023-05-03,8,807894.93,941498.75
2023-05-03,9,486711.502,814170.06
2023-05-03,10,591931.912,723501.25
2023-05-03,11,510592.084,549589.5
2023-05-03,12,414600.764,445832.75
2023-05-03,13,374116.06,410868.72
2023-05-03,14,222460.387,285896.3
2023-05-03,15,55600.409,22623.646
2023-05-03,16,2609.823,0
2023-05-03,17,168.996,0
2023-05-03,18,427.02,0
2023-05-03,19,456.12,0
2023-05-03,20,280.08,0
2023-05-03,21,159.094,0
2023-05-03,22,33747.825,0
2023-05-03,23,393848.097,0
2023-05-04,1,998644.026,0
2023-05-04,2,1519949.523,0
2023-05-04,3,1265171.333,0
2023-05-04,4,1325320.54,0
2023-05-04,5,1382376.325,0
2023-05-04,6,1517684.445,0
2023-05-04,7,1828843.362,0
2023-05-04,8,1599490.809,0
2023-05-04,9,1124026.682,203871.11
2023-05-04,10,801340.471,708388.5
2023-05-04,11,544691.225,639184.8
2023-05-04,12,506524.474,445451.12
2023-05-04,13,476340.918,406297.5
2023-05-04,14,354538.598,332156.12
2023-05-04,15,88103.378,209095.58
2023-05-04,16,2688.176,65071.004
2023-05-04,17,134.456,149163.56
2023-05-04,18,423.552,231950.58
2023-05-04,19,453.648,495525.34
2023-05-04,20,335.568,727115.25
2023-05-04,21,162.235,715058.8
2023-05-04,22,41723.436,578112.75
2023-05-04,23,377879.761,0
2023-05-05,1,966971.184,0
2023-05-05,2,1482914.257,0
2023-05-05,3,1252180.723,0
2023-05-05,4,1364902.155,0
2023-05-05,5,1465676.81,0
2023-05-05,6,1618076.589,0
2023-05-05,7,1823520.686,0
2023-05-05,8,1549824.139,0
2023-05-05,9,1090687.759,332890.25
2023-05-05,10,799216.098,140609.03
2023-05-05,11,547087.803,39214.633
2023-05-05,12,506087.622,185781.33
2023-05-05,13,474467.56,347609.25
2023-05-05,14,354460.691,452013.28
2023-05-05,15,92154.791,525948
2023-05-05,16,2815.14,542544.75
2023-05-05,17,203.86,545103.56
2023-05-05,18,428.472,536132.25
2023-05-05,19,454.056,543422.1
2023-05-05,20,320.832,568127.1
2023-05-05,21,169.195,529145.44
2023-05-05,22,46434.643,536433.7
2023-05-05,23,362587.725,588884.5
2023-05-06,1,793440.698,0
2023-05-06,2,1312861.939,0
2023-05-06,3,1212264.189,0
2023-05-06,4,1353484.678,0
2023-05-06,5,1431794.043,0
2023-05-06,6,1545204.184,0
2023-05-06,7,1730847.21,0
2023-05-06,8,1471948.281,0
2023-05-06,9,1008512.674,0
2023-05-06,10,761561.478,0
2023-05-06,11,548459.525,0
2023-05-06,12,507964.229,710211.44
2023-05-06,13,474864.717,829375.56
2023-05-06,14,346451.246,318868.94
2023-05-06,15,86125.955,505583.4
2023-05-06,16,3114.796,602614.6
2023-05-06,17,193.26,664665.8
2023-05-06,18,288.764,610977.94
2023-05-06,19,306.456,565230.75
2023-05-06,20,169.296,516415.72
2023-05-06,21,76.064,472462.03
2023-05-06,22,24137.086,431271.97
2023-05-06,23,227247.232,420047.94
2023-05-07,1,546002.67,525885.5
2023-05-07,2,754729.934,0
2023-05-07,3,602469.862,0
2023-05-07,4,617212.881,0
2023-05-07,5,551519.339,0
2023-05-07,6,352589.412,0
2023-05-07,7,209638.499,0
2023-05-07,8,245701.583,0
2023-05-07,9,228286.713,0
2023-05-07,10,439961.193,0
2023-05-07,11,396776.216,0
2023-05-07,12,184433.915,0
2023-05-07,13,84759.737,0
2023-05-07,14,27073.245,0
2023-05-07,15,7525.138,0
2023-05-07,16,78.72,0
2023-05-07,17,0,0
2023-05-07,18,279.72,0
2023-05-07,19,306.864,0
2023-05-07,20,150.48,0
2023-05-07,21,73.225,0
2023-05-07,22,44938.483,0
2023-05-07,23,376724.006,0
2023-05-08,1,940899.282,0
2023-05-08,2,1463917.579,0
2023-05-08,3,1263277.13,0
2023-05-08,4,1397831.349,0
2023-05-08,5,1497140.908,0
2023-05-08,6,1641628.939,0
2023-05-08,7,1845422.338,0
2023-05-08,8,1559180.627,0
2023-05-08,9,1089555.884,0
2023-05-08,10,798994.655,0
2023-05-08,11,553535.258,0
2023-05-08,12,509189.826,0
2023-05-08,13,476751.98,0
2023-05-08,14,352683.14,0
2023-05-08,15,89084.633,0
2023-05-08,16,2792.393,0
2023-05-08,17,191.208,0
2023-05-08,18,430.044,0
2023-05-08,19,455.496,0
2023-05-08,20,314.352,0
2023-05-08,21,158.882,0
2023-05-08,22,47206.285,0
2023-05-08,23,361902.795,573238.94
2023-05-09,1,815613.245,568011.1
2023-05-09,2,1307484.115,432672.53
2023-05-09,3,1157876.68,399347.7
2023-05-09,4,1283493.745,0
2023-05-09,5,1363200.01,0
2023-05-09,6,1455690.961,0
2023-05-09,7,1605944.703,0
2023-05-09,8,1408685.809,0
2023-05-09,9,951116.373,0
2023-05-09,10,713267.131,0
2023-05-09,11,540739.895,0
2023-05-09,12,490194.765,0
2023-05-09,13,473534.929,490016.56
2023-05-09,14,334787.252,562348.06
2023-05-09,15,81087.01,0
2023-05-09,16,2506.651,644683.44
2023-05-09,17,182.84,609225.5
2023-05-09,18,429.332,413059.6
2023-05-09,19,454.768,140929.44
2023-05-09,20,315.448,0
2023-05-09,21,100.108,0
2023-05-09,22,19420.73,0
2023-05-09,23,44456.181,0
2023-05-10,1,79511.801,0
2023-05-10,2,206323.913,0
2023-05-10,3,285949.766,0
2023-05-10,4,344404.692,0
2023-05-10,5,331236.095,0
2023-05-10,6,313688.625,0
2023-05-10,7,223761.723,0
2023-05-10,8,168195.267,0
2023-05-10,9,159477.729,0
2023-05-10,10,437740.116,0
2023-05-10,11,207836.326,0
2023-05-10,12,30250.642,0
2023-05-10,13,22065.687,0
2023-05-10,14,4363.036,1272512.8
2023-05-10,15,1109.497,1301537.2
2023-05-10,16,365.64,1048314.94
2023-05-10,17,285.144,792815.56
2023-05-10,18,700.8,612518.1
2023-05-10,19,508.2,581622.5
2023-05-10,20,276.04,572744.5
2023-05-10,21,122.743,542952.3
2023-05-10,22,17858.047,0
2023-05-10,23,241909.07,0
2023-05-11,1,526908.524,390609.62
2023-05-11,2,785475.999,30776.996
2023-05-11,3,758595.639,0
2023-05-11,4,728796.395,0
2023-05-11,5,612251.752,0
2023-05-11,6,733407.442,0
2023-05-11,7,890179.407,0
2023-05-11,8,825683.218,0
2023-05-11,9,664274.883,0
2023-05-11,10,651664.166,0
2023-05-11,11,546306.045,0
2023-05-11,12,484417.752,0
2023-05-11,13,431893.66,0
2023-05-11,14,217141.208,0
2023-05-11,15,45263.469,562291.2
2023-05-11,16,1340.584,768436.44
2023-05-11,17,174.636,614312.1
2023-05-11,18,420.52,660325.3
2023-05-11,19,457.392,660894.56
2023-05-11,20,329.4,705848.25
2023-05-11,21,121.268,640590.7
2023-05-11,22,16931.154,497685.1
2023-05-11,23,88813.963,317466.25
2023-05-12,1,280638.02,141588.98
2023-05-12,2,687644.614,0
2023-05-12,3,967791.845,0
2023-05-12,4,1182749.553,0
2023-05-12,5,1126119.075,0
2023-05-12,6,1145737.298,626817.25
2023-05-12,7,1378774.867,0
2023-05-12,8,1244143.318,0
2023-05-12,9,856763.457,0
2023-05-12,10,751475.622,0
2023-05-12,11,551229.971,0
2023-05-12,12,501303.945,0
2023-05-12,13,459517.289,0
2023-05-12,14,330258.753,0
2023-05-12,15,73899.758,0
2023-05-12,16,2733.965,881092.44
2023-05-12,17,221.424,690932.25
2023-05-12,18,425.004,451398.78
2023-05-12,19,452.52,470187.72
2023-05-12,20,342.72,531561.4
2023-05-12,21,181.416,432064.6
2023-05-12,22,59204.456,265865.47
2023-05-12,23,383601.504,121443.16
2023-05-13,1,888779.82,0
2023-05-13,2,1363143.564,0
2023-05-13,3,1174676.271,0
2023-05-13,4,1297417.616,0
2023-05-13,5,1379438.588,400016.38
2023-05-13,6,1479875.44,1305586.5
2023-05-13,7,1676479.217,1752670
2023-05-13,8,1455463.019,0
2023-05-13,9,997295.07,0
2023-05-13,10,762629.558,0
2023-05-13,11,556077.383,0
2023-05-13,12,507384.212,0
2023-05-13,13,472149.928,0
2023-05-13,14,342708.083,0
2023-05-13,15,84456.973,0
2023-05-13,16,2918.722,0
2023-05-13,17,183.684,1705111.5
2023-05-13,18,424.68,1362616.6
2023-05-13,19,457.656,1029026.9
2023-05-13,20,315,849993.25
2023-05-13,21,129.884,686202.75
2023-05-13,22,10431.61,544759
2023-05-13,23,87259.486,465539.62
2023-05-14,1,170985.288,327758.88
2023-05-14,2,222895.322,31574.828
2023-05-14,3,204020.526,0
2023-05-14,4,213806.099,0
2023-05-14,5,199062.531,0
2023-05-14,6,180802.133,0
2023-05-14,7,170506.263,0
2023-05-14,8,177917.128,430832.84
2023-05-14,9,203639.443,0
2023-05-14,10,373689.532,0
2023-05-14,11,92071.727,0
2023-05-14,12,22955.427,0
2023-05-14,13,17572.293,0
2023-05-14,14,5173.69,0
2023-05-14,15,935.46,0
2023-05-14,16,0,0
2023-05-14,17,0.04,0
2023-05-14,18,83.88,961438.1
2023-05-14,19,0,736048.1
2023-05-14,20,0,537233.6
2023-05-14,21,9.169,467611.78
2023-05-14,22,10659.705,414511.03
2023-05-14,23,115145.898,338282.6
2023-05-15,1,248901.976,206635.22
2023-05-15,2,297230.786,159805.94
2023-05-15,3,267200.592,138820.2
2023-05-15,4,367357.869,104558.12
2023-05-15,5,399847.699,0
2023-05-15,6,532940.037,0
2023-05-15,7,667705.325,0
2023-05-15,8,684698.26,0
2023-05-15,9,754917.4,0
2023-05-15,10,665690.919,0
2023-05-15,11,502545.917,0
2023-05-15,12,405361.761,0
2023-05-15,13,229436.96,0
2023-05-15,14,89766.209,0
2023-05-15,15,25187.155,0
2023-05-15,16,1182.39,0
2023-05-15,17,109.44,0
2023-05-15,18,420.12,0
2023-05-15,19,448.2,0
2023-05-15,20,283.68,0
2023-05-15,21,78.49,0
2023-05-15,22,56895.173,1001070.75
2023-05-15,23,366021.91,1222054.8
2023-05-16,1,847347.973,1099412.8
2023-05-16,2,1324304.737,901043.8
2023-05-16,3,1115130.224,827911.94
2023-05-16,4,1207663.884,655516.25
2023-05-16,5,1281927.552,517167.56
2023-05-16,6,1368525.375,407642.8
2023-05-16,7,1526755.356,297416.1
2023-05-16,8,1361796.42,35392.027
2023-05-16,9,975335.169,0
2023-05-16,10,766655.411,0
2023-05-16,11,558182.934,0
2023-05-16,12,507503.724,0
2023-05-16,13,469971.749,0
2023-05-16,14,341658.855,0
2023-05-16,15,83060.475,0
2023-05-16,16,8339.542,0
2023-05-16,17,389.126,0
2023-05-16,18,547.736,0
2023-05-16,19,577.608,0
2023-05-16,20,333.36,0
2023-05-16,21,172.755,458944.53
2023-05-16,22,21572.654,296715.34
2023-05-16,23,161071.203,336516
2023-05-17,1,400376.119,377488.34
2023-05-17,2,778032.506,332553.12
2023-05-17,3,895859.132,289460.56
2023-05-17,4,1145821.387,251004.03
2023-05-17,5,1254065.146,153396.6
2023-05-17,6,1252793.031,193253.47
2023-05-17,7,1451399.212,268012.16
2023-05-17,8,1317065.95,345478.5
2023-05-17,9,947169.659,411860.03
2023-05-17,10,759812.63,422065.34
2023-05-17,11,554404.72,391322.56
2023-05-17,12,504077.843,0
2023-05-17,13,454820.475,0
2023-05-17,14,341509.181,0
2023-05-17,15,89476.79,0
2023-05-17,16,15637.111,0
2023-05-17,17,13881.616,0
2023-05-17,18,4036.149,0
2023-05-17,19,543.843,0
2023-05-17,20,309.28,0
2023-05-17,21,204.383,340361.56
2023-05-17,22,35425.413,411470.3
2023-05-17,23,273489.142,405361.06
2023-05-18,1,668816.042,487692.25
2023-05-18,2,1257986.134,500065.84
2023-05-18,3,1151653.923,454557.8
2023-05-18,4,1258170.065,344107.78
2023-05-18,5,1272273.199,284482.12
2023-05-18,6,1297336.701,155265.3
2023-05-18,7,1463609.942,0
2023-05-18,8,1318513.779,0
2023-05-18,9,904204.603,0
2023-05-18,10,738049.316,0
2023-05-18,11,542311.103,0
2023-05-18,12,507694.173,688456.44
2023-05-18,13,471615.289,0
2023-05-18,14,340197.361,0
2023-05-18,15,82731.315,0
2023-05-18,16,7894.709,0
2023-05-18,17,186.404,0
2023-05-18,18,430.404,0
2023-05-18,19,457.608,0
2023-05-18,20,301.32,0
2023-05-18,21,214.826,0
2023-05-18,22,62118.312,941623.8
2023-05-18,23,285108.05,860883.06
2023-05-19,1,528057.197,706358.4
2023-05-19,2,553776.776,517492.8
2023-05-19,3,416710.652,450225.8
2023-05-19,4,546594.933,455374.12
2023-05-19,5,666823.478,479467.4
2023-05-19,6,615846.494,410900.78
2023-05-19,7,374830.605,150168.36
2023-05-19,8,283487.294,0
2023-05-19,9,336839.608,0
2023-05-19,10,535263.113,0
2023-05-19,11,483169.618,0
2023-05-19,12,275192.641,0
2023-05-19,13,97054.629,1231786.8
2023-05-19,14,25973.314,0
2023-05-19,15,9054.822,0
2023-05-19,16,14.7,0
2023-05-19,17,17.008,0
2023-05-19,18,425.16,0
2023-05-19,19,446.4,0
2023-05-19,20,298.44,0
2023-05-19,21,24.248,0
2023-05-19,22,13524.833,0
2023-05-19,23,141580.064,1625920.5
2023-05-20,1,295813.931,1755913.9
2023-05-20,2,372082.821,1368754.2
2023-05-20,3,323621.439,1118297.4
2023-05-20,4,468901.359,812066
2023-05-20,5,423454.419,622719.06
2023-05-20,6,377728.827,531636.06
2023-05-20,7,467840.31,530859.2
2023-05-20,8,476984.638,497720.9
2023-05-20,9,478951.698,461626.2
2023-05-20,10,586897.13,0
2023-05-20,11,496779.429,438958.1
2023-05-20,12,199999.623,380752.53
2023-05-20,13,74528.773,272484.2
2023-05-20,14,16729.194,171530.36
2023-05-20,15,1249.292,0
2023-05-20,16,13.4,0
2023-05-20,17,0.528,0
2023-05-20,18,425.88,0
2023-05-20,19,446.44,0
2023-05-20,20,204.12,0
2023-05-20,21,8.175,0
2023-05-20,22,3864.707,0
2023-05-20,23,41183.323,0
2023-05-21,1,130522.1,218279.66
2023-05-21,2,165699.779,881987.2
2023-05-21,3,160240.996,776979.44
2023-05-21,4,202342.764,614502.7
2023-05-21,5,168296.766,524233.1
2023-05-21,6,165401.975,510668.97
2023-05-21,7,177273.479,522354.3
2023-05-21,8,133852.361,525752.06
2023-05-21,9,115965.39,448543.38
2023-05-21,10,296981.229,285793.8
2023-05-21,11,50834.214,134910.31
2023-05-21,12,12130.126,0
2023-05-21,13,13555.663,0
2023-05-21,14,403.653,0
2023-05-21,15,11.7,0
2023-05-21,16,0,0
2023-05-21,17,0,0
2023-05-21,18,386.64,0
2023-05-21,19,30.88,0
2023-05-21,20,0.04,0
2023-05-21,21,265.838,0
2023-05-21,22,81071.383,0
2023-05-21,23,376386.996,0
2023-05-22,1,682857.438,0
2023-05-22,2,925676.759,778308.7
2023-05-22,3,936461.8,0
2023-05-22,4,1223191.463,1139321.5
2023-05-22,5,1454164.829,1010386.75
2023-05-22,6,1507478.356,793210.5
2023-05-22,7,1775817.441,0
2023-05-22,8,1599210.408,0
2023-05-22,9,1157484.507,582619.1
2023-05-22,10,866418.544,524285.44
2023-05-22,11,580050.927,322712.03
2023-05-22,12,512288.024,268522.5
2023-05-22,13,477329.698,49180.438
2023-05-22,14,345522.183,0
2023-05-22,15,94237.207,0
2023-05-22,16,3228.056,0
2023-05-22,17,177.972,0
2023-05-22,18,431.04,0
2023-05-22,19,457.392,0
2023-05-22,20,244.8,0
2023-05-22,21,590.347,0
2023-05-22,22,100216.92,0
2023-05-22,23,528807.152,0
2023-05-23,1,1102194.996,0
2023-05-23,2,1567495.495,0
2023-05-23,3,1293911.505,41285.777
2023-05-23,4,1398824.748,807183.75
2023-05-23,5,1480101.28,1018188.9
2023-05-23,6,1605934.258,932022.25
2023-05-23,7,1805127.768,803546.56
2023-05-23,8,1531220.579,785361.4
2023-05-23,9,1055303.026,773565.6
2023-05-23,10,818835.31,658695.1
2023-05-23,11,601667.954,496904.53
2023-05-23,12,515110.465,295224.12
2023-05-23,13,482147.334,0
2023-05-23,14,367677.397,0
2023-05-23,15,105976.796,0
2023-05-23,16,4093.026,0
2023-05-23,17,198.484,0
2023-05-23,18,433.476,0
2023-05-23,19,456.624,0
2023-05-23,20,282.24,0
2023-05-23,21,671.572,0
2023-05-23,22,112332.971,0
2023-05-23,23,503433.934,0
2023-05-24,1,1009109.745,0
2023-05-24,2,1208662.873,0
2023-05-24,3,762177.623,0
2023-05-24,4,873592.365,984153.7
2023-05-24,5,590474.14,1101769.8
2023-05-24,6,498513.002,1148143.1
2023-05-24,7,486369.85,961193.44
2023-05-24,8,480786.114,795727.56
2023-05-24,9,582930.746,580039.7
2023-05-24,10,619652.583,460029.66
2023-05-24,11,529385.744,405005.9
2023-05-24,12,419000.544,328277.47
2023-05-24,13,198180.978,223541.73
2023-05-24,14,58217.081,0
2023-05-24,15,18082.576,0
2023-05-24,16,318.072,0
2023-05-24,17,109.72,0
2023-05-24,18,428.368,0
2023-05-24,19,446.8,0
2023-05-24,20,325.84,0
2023-05-24,21,89.201,0
2023-05-24,22,5414.589,0
2023-05-24,23,68147.054,0
2023-05-25,1,149128.492,0
2023-05-25,2,256169.149,0
2023-05-25,3,195087.938,0
2023-05-25,4,151737.568,0
2023-05-25,5,115249.965,1088476.9
2023-05-25,6,124943.497,666124.4
2023-05-25,7,101353.252,618906.7
2023-05-25,8,136467.401,576593.06
2023-05-25,9,189393.142,560342.8
2023-05-25,10,368661.831,446703.6
2023-05-25,11,108616.934,291977.88
2023-05-25,12,12554.95,80963.61
2023-05-25,13,7143.645,0
2023-05-25,14,56.72,0
2023-05-25,15,5.04,0
2023-05-25,16,0,0
2023-05-25,17,0,0
2023-05-25,18,108,0
2023-05-25,19,0,0
2023-05-25,20,0,0
2023-05-25,21,721.123,0
2023-05-25,22,103943.075,0
2023-05-25,23,520173.718,0
2023-05-26,1,1063195.093,0
2023-05-26,2,1532373.951,0
2023-05-26,3,1307993.984,0
2023-05-26,4,1377084.397,0
2023-05-26,5,1441659.738,0
2023-05-26,6,1563974.531,0
2023-05-26,7,1715994.89,1084238.6
2023-05-26,8,1504391.203,976721.3
2023-05-26,9,1063986.668,831294.4
2023-05-26,10,814288.025,733091.1
2023-05-26,11,579390.681,750106
2023-05-26,12,508965.413,676132.56
2023-05-26,13,474435.746,570851.56
2023-05-26,14,360719.57,423311.34
2023-05-26,15,98881.074,286648.9
2023-05-26,16,2769.297,112692.375
2023-05-26,17,185.196,0
2023-05-26,18,437.508,0
2023-05-26,19,454.408,0
2023-05-26,20,256.32,0
2023-05-26,21,742.921,0
2023-05-26,22,107006.334,0
2023-05-26,23,532037.94,0
2023-05-27,1,1091653.084,0
2023-05-27,2,1543558.697,0
2023-05-27,3,1291566.33,0
2023-05-27,4,1377833.156,0
2023-05-27,5,1435725.423,0
2023-05-27,6,1565886.608,0
2023-05-27,7,1769832.627,437147.06
2023-05-27,8,1523426.087,811820.6
2023-05-27,9,1080377.067,579900.4
2023-05-27,10,825878.04,511420.03
2023-05-27,11,581192.899,516564.7
2023-05-27,12,508032.583,414547.78
2023-05-27,13,474610.207,272041.9
2023-05-27,14,365422.108,208048.8
2023-05-27,15,102837.004,32201.025
2023-05-27,16,2498.775,0
2023-05-27,17,199.428,0
2023-05-27,18,444.984,0
2023-05-27,19,449.096,0
2023-05-27,20,282.6,745864.3
2023-05-27,21,763.315,1151746.1
2023-05-27,22,98520.167,0
2023-05-27,23,459053.517,0
2023-05-28,1,970350.675,0
2023-05-28,2,1380318.813,0
2023-05-28,3,1185892.646,0
2023-05-28,4,1360786.955,0
2023-05-28,5,1420278.477,0
2023-05-28,6,1424049.833,0
2023-05-28,7,1652930.103,0
2023-05-28,8,1393714.455,1144955
2023-05-28,9,897548.601,880015.6
2023-05-28,10,742179.234,567004.2
2023-05-28,11,569885.596,323380.12
2023-05-28,12,491240.356,143614.11
2023-05-28,13,461114.027,175760.9
2023-05-28,14,343872.701,212905.12
2023-05-28,15,91350.922,149594.73
2023-05-28,16,2880.089,0
2023-05-28,17,184.672,0
2023-05-28,18,441.192,785356.6
2023-05-28,19,456.64,225523.52
2023-05-28,20,283.32,0
2023-05-28,21,1296.31,0
2023-05-28,22,110978.241,37538.043
2023-05-28,23,343334.001,0
2023-05-29,1,554121.461,0
2023-05-29,2,584588.445,0
2023-05-29,3,370299.114,0
2023-05-29,4,367037.794,0
2023-05-29,5,474677.013,0
2023-05-29,6,455103.097,0
2023-05-29,7,294931.075,0
2023-05-29,8,186041.585,0
2023-05-29,9,175028.865,409004.97
2023-05-29,10,442858.257,415907.22
2023-05-29,11,347325.789,96082.875
2023-05-29,12,113787.05,475765.3
2023-05-29,13,36349.837,476505.78
2023-05-29,14,13175.284,422428.9
2023-05-29,15,753.907,483149.4
2023-05-29,16,7.16,393899.62
2023-05-29,17,2.184,337805.28
2023-05-29,18,433.48,205208.52
2023-05-29,19,403.56,128082.56
2023-05-29,20,1.8,29422.328
2023-05-29,21,21.548,162.339
2023-05-29,22,10430.273,65972.086
2023-05-29,23,91249.402,13618.369
2023-05-30,1,146604.312,0
2023-05-30,2,147843.29,0
2023-05-30,3,75550.277,0
2023-05-30,4,82345.886,0
2023-05-30,5,101508.547,0
2023-05-30,6,149780.778,0
2023-05-30,7,157142.443,0
2023-05-30,8,128494.752,0
2023-05-30,9,101272.948,0
2023-05-30,10,183497.667,0
2023-05-30,11,63322.671,0
2023-05-30,12,2667.614,320212
2023-05-30,13,3811.658,751753.7
2023-05-30,14,88.28,387383.94
2023-05-30,15,1.8,339034.4
2023-05-30,16,10.8,350743.44
2023-05-30,17,0,264638.62
2023-05-30,18,179.64,330100.03
2023-05-30,19,10.84,494924.84
2023-05-30,20,16.2,472214.66
2023-05-30,21,11.314,516555.56
2023-05-30,22,3457.011,643158.3
2023-05-30,23,40717.062,744273
2023-05-31,1,61776.84,822973.94
2023-05-31,2,106800.909,0
2023-05-31,3,103993.488,0
2023-05-31,4,127689.035,0
2023-05-31,5,167175.347,0
2023-05-31,6,152012.113,0
2023-05-31,7,110555.212,0
2023-05-31,8,53001.011,0
2023-05-31,9,17409.065,0
2023-05-31,10,170492.887,0
2023-05-31,11,24209.797,744925.5
2023-05-31,12,5143.023,655853.6
2023-05-31,13,7679.985,587976.5
2023-05-31,14,55.16,532989.94
2023-05-31,15,3.6,534634.25
2023-05-31,16,0,527646.7
2023-05-31,17,0,520313.62
2023-05-31,18,1.84,520002.25
2023-05-31,19,0,492007
2023-05-31,20,1.8,511807.1
2023-05-31,21,27.938,479529.4
2023-05-31,22,6678.272,420518.62
2023-05-31,23,64614.19,401444.4
2023-06-01,1,234010.429,290768.4
2023-06-01,2,394606.088,336869.47
2023-06-01,3,304793.309,0
2023-06-01,4,285829.531,0
2023-06-01,5,272646.294,0
2023-06-01,6,352281.23,0
2023-06-01,7,406457.03,0
2023-06-01,8,259456.113,0
2023-06-01,9,191652.557,0
2023-06-01,10,421941.844,0
2023-06-01,11,252103.644,0
2023-06-01,12,96419.693,458619.28
2023-06-01,13,49524.205,670787.5
2023-06-01,14,17096.491,702506.9
2023-06-01,15,1213.995,614453.1
2023-06-01,16,2.4,475274.88
2023-06-01,17,0,517072
2023-06-01,18,0,657079.56
2023-06-01,19,0,626432.94
2023-06-01,20,0,468814.56
2023-06-01,21,9.654,390164.3
2023-06-01,22,7249.94,402127.03
2023-06-01,23,47079.014,430141.2
2023-06-02,1,126882.9,417102.6
2023-06-02,2,200178.084,199147.45
2023-06-02,3,171696.506,13577.62
2023-06-02,4,221914.803,0
2023-06-02,5,235280.988,0
2023-06-02,6,248011.329,0
2023-06-02,7,243807.812,0
2023-06-02,8,211864.097,0
2023-06-02,9,266348.755,0
2023-06-02,10,467009.004,0
2023-06-02,11,176253.707,0
2023-06-02,12,26377.327,0
2023-06-02,13,17383.244,172620.28
2023-06-02,14,1402.181,542433.8
2023-06-02,15,103.68,819716.5
2023-06-02,16,0,850732.1
2023-06-02,17,0,694783.1
2023-06-02,18,0,494232.28
2023-06-02,19,0,400287.94
2023-06-02,20,0.04,346964.1
2023-06-02,21,2441.913,236075.2
2023-06-02,22,136192.107,100840.04
2023-06-02,23,564928.706,0
2023-06-03,1,1033876.721,0
2023-06-03,2,1323643.108,0
2023-06-03,3,1162737.351,274799.3
2023-06-03,4,1211517.621,1072966.8
2023-06-03,5,1110370.761,0
2023-06-03,6,1233481.601,0
2023-06-03,7,1359600.241,0
2023-06-03,8,1310528.425,0
2023-06-03,9,988165.356,0
2023-06-03,10,755376.499,0
2023-06-03,11,562990.306,0
2023-06-03,12,477357.323,0
2023-06-03,13,431411.152,0
2023-06-03,14,308034.215,1212883
2023-06-03,15,80221.782,1087060.9
2023-06-03,16,906.577,830863
2023-06-03,17,71.332,468567.6
2023-06-03,18,3.852,285550.3
2023-06-03,19,10.08,319776.94
2023-06-03,20,0,329304.53
2023-06-03,21,2448.593,285148.66
2023-06-03,22,132553.741,216525.95
2023-06-03,23,533596.873,97030.22
2023-06-04,1,1092190.722,78380.195
2023-06-04,2,1540184.265,53395.863
2023-06-04,3,1318187.273,28635.53
2023-06-04,4,1446238.602,0
2023-06-04,5,1469609.869,0
2023-06-04,6,1476352.512,0
2023-06-04,7,1641076.718,0
2023-06-04,8,1478661.734,0
2023-06-04,9,1057729.034,0
2023-06-04,10,766047.021,0
2023-06-04,11,503800.172,0
2023-06-04,12,435521.59,0
2023-06-04,13,490908.919,0
2023-06-04,14,400034.085,0
2023-06-04,15,116380.282,689092.7
2023-06-04,16,3349.668,1375624.8
2023-06-04,17,188.984,1406574.1
2023-06-04,18,8.76,1126220.8
2023-06-04,19,8.76,740977.4
2023-06-04,20,0,579089.25
2023-06-04,21,1919.147,531336.9
2023-06-04,22,119885.726,468209.62
2023-06-04,23,519837.04,354801.56
2023-06-05,1,1057228.424,132522.62
2023-06-05,2,1507006.408,0
2023-06-05,3,1276341.604,0
2023-06-05,4,1371934.988,0
2023-06-05,5,1444864.633,0
2023-06-05,6,1574355.016,0
2023-06-05,7,1777418.734,0
2023-06-05,8,1530539.423,0
2023-06-05,9,1105116.882,0
2023-06-05,10,830040.68,0
2023-06-05,11,583184.936,0
2023-06-05,12,485015.681,0
2023-06-05,13,445420.649,0
2023-06-05,14,348671.79,0
2023-06-05,15,99627.817,0
2023-06-05,16,2802.599,1145004.4
2023-06-05,17,118.981,885092
2023-06-05,18,45.081,804748.6
2023-06-05,19,54.642,613469.8
2023-06-05,20,44.466,527577.44
2023-06-05,21,3784.784,466839.84
2023-06-05,22,143088.232,387658.38
2023-06-05,23,534344.34,271727.1
2023-06-06,1,1019338.966,196678.89
2023-06-06,2,1385099.364,146110.94
2023-06-06,3,1163333.402,0
2023-06-06,4,1214586.971,0
2023-06-06,5,1174297.986,0
2023-06-06,6,1230066.299,0
2023-06-06,7,1254201.542,0
2023-06-06,8,1009130.288,0
2023-06-06,9,791814.504,0
2023-06-06,10,774807.014,0
2023-06-06,11,606738.208,0
2023-06-06,12,515934.78,0
2023-06-06,13,479333.84,0
2023-06-06,14,374860.295,0
2023-06-06,15,107840.524,0
2023-06-06,16,2616.803,0
2023-06-06,17,118.389,602161.44
2023-06-06,18,320.409,642861.7
2023-06-06,19,286.781,474977.56
2023-06-06,20,44.466,450214.12
2023-06-06,21,1011.601,513434.66
2023-06-06,22,87219.732,575662.06
